# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
# The units of phi, tau in the derivatives and the potential V are the following:
# --> phi is given in units of the reduced Planck mass m_Pl = (8 pi G)^(-1/2)
# --> tau in the derivative of V(phi) is given in units of Mpc.
# --> the potential V(phi) is given in units of m_Pl^2/Mpc^2.
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_fld            14:(.)w_fld              15:(.)rho_ur             16:(.)rho_crit           17:(.)rho_scf            18:(.)p_scf              19:(.)w_scf              20:phi_scf               21:phi'_scf              22:V_scf                 23:V'_scf                24:V''_scf               25:gr.fac. D             26:gr.fac. f          
       7.055478492449e+13       1.518388414846e-25       6.568370736204e-09       1.074021555688e+22       1.441843083866e+04       2.043579447389e-10       1.017289286771e+18       3.792738037076e-09       6.818439026289e+43       8.609777614246e+32       4.704271192824e+33       1.461743466675e-08       1.449687471140e-04      -9.000000000000e-01       4.716783993974e+43       1.153522302082e+44       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       3.706186316754e-06       2.867131231126e+00 
       7.006433458242e+13       1.539720253686e-25       6.615664460696e-09       1.059141674306e+22       1.441843083866e+04       2.057884503521e-10       1.010217762434e+18       3.819287203336e-09       6.630817560821e+43       8.431474334498e+32       4.606848585634e+33       1.461743466675e-08       1.446656905303e-04      -9.000000000000e-01       4.586993301144e+43       1.121781086251e+44       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       3.780310043089e-06       2.810912971692e+00 
       6.957729352772e+13       1.561351783530e-25       6.661139195785e-09       1.044467944158e+22       1.441843083866e+04       2.072289695045e-10       1.003195394671e+18       3.846022213759e-09       6.448358833359e+43       8.256863607683e+32       4.511443541634e+33       1.461743466675e-08       1.443632674852e-04      -9.000000000000e-01       4.460774029851e+43       1.090913286374e+44       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       3.854433769424e-06       2.756856953006e+00 
       6.909363806129e+13       1.583287214737e-25       6.708432920277e-09       1.029997509152e+22       1.441843083866e+04       2.086795722911e-10       9.962218417784e+17       3.872944369255e-09       6.270920781994e+43       8.085868963263e+32       4.418014278312e+33       1.461743466675e-08       1.440614766543e-04      -9.000000000000e-01       4.338027906086e+43       1.060894868860e+44       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       3.928557495760e-06       2.704840784082e+00 
       6.861334464875e+13       1.605530816817e-25       6.755726644769e-09       1.015727552764e+22       1.441843083866e+04       2.101403292971e-10       9.892967644274e+17       3.900054979839e-09       6.098365253901e+43       7.918415514365e+32       4.326519878446e+33       1.461743466675e-08       1.437603167159e-04      -9.000000000000e-01       4.218659360024e+43       1.031702461444e+44       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       4.002681222095e-06       2.654751139932e+00 
       6.813638991932e+13       1.628086919262e-25       6.803020369262e-09       1.001655297490e+22       1.441843083866e+04       2.116113116022e-10       9.824198256479e+17       3.927355364698e-09       5.930557897776e+43       7.754429924972e+32       4.236920272186e+33       1.461743466675e-08       1.434597863511e-04      -9.000000000000e-01       4.102575451612e+43       1.003313334989e+44       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       4.076804948430e-06       2.606482937388e+00 
       6.766275066466e+13       1.650959912391e-25       6.850314093754e-09       9.877780043072e+21       1.441843083866e+04       2.130925907834e-10       9.755906908122e+17       3.954846852251e-09       5.767368059232e+43       7.593840377815e+32       4.149176219505e+33       1.461743466675e-08       1.431598842438e-04      -9.000000000000e-01       3.989685798209e+43       9.757053857932e+43       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       4.150928674765e-06       2.559938599220e+00 
       6.719240383780e+13       1.674154248200e-25       6.897607818246e-09       9.740929721418e+21       1.441843083866e+04       2.145842389189e-10       9.688090276188e+17       3.982530780216e-09       5.608668679066e+43       7.436576542916e+32       4.063249293011e+33       1.461743466675e-08       1.428606090807e-04      -9.000000000000e-01       3.879902504213e+43       9.488571183760e+43       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       4.225052401100e-06       2.515027395725e+00 
       6.672532655193e+13       1.697674441233e-25       6.946720532142e-09       9.605975373399e+21       1.441843083866e+04       2.160863285913e-10       9.620745060763e+17       4.010408495677e-09       5.454336194339e+43       7.282569546789e+32       3.979101861122e+33       1.461743466675e-08       1.425619595512e-04      -9.000000000000e-01       3.773140092625e+43       9.227476287435e+43       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       4.299176127435e-06       2.471664854420e+00 
       6.626149607938e+13       1.721525069457e-25       6.994014256634e-09       9.472890731514e+21       1.441843083866e+04       2.175989328914e-10       9.553867984869e+17       4.038481355147e-09       5.304250442161e+43       7.131751942274e+32       3.896697071582e+33       1.461743466675e-08       1.422639343472e-04      -9.000000000000e-01       3.669315438497e+43       8.973565881119e+43       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       4.373299853770e-06       2.429772229769e+00 
       6.580088985043e+13       1.745710775158e-25       7.043126970530e-09       9.341649892180e+21       1.441843083866e+04       2.191221254217e-10       9.487455794309e+17       4.066750724632e-09       5.158294566141e+43       6.984057679005e+32       3.815998835324e+33       1.461743466675e-08       1.419665321638e-04      -9.000000000000e-01       3.568347704214e+43       8.726642270807e+43       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       4.447423580105e-06       2.389276025940e+00 
       6.534348545226e+13       1.770236265838e-25       7.092239684425e-09       9.212227310694e+21       1.441843083866e+04       2.206559802996e-10       9.421505257506e+17       4.095217979704e-09       5.016354925399e+43       6.839422074474e+32       3.736971810663e+33       1.461743466675e-08       1.416697516984e-04      -9.000000000000e-01       3.470158276548e+43       8.486513202389e+43       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       4.521547306440e-06       2.350107566498e+00 
       6.488926062786e+13       1.795106315137e-25       7.143171387725e-09       9.084597796256e+21       1.441843083866e+04       2.222005721617e-10       9.356013165349e+17       4.123884505562e-09       4.878321006084e+43       6.697781785712e+32       3.659581387818e+33       1.461743466675e-08       1.413735916514e-04      -9.000000000000e-01       3.374670705457e+43       8.252991711974e+43       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       4.595671032775e-06       2.312202605748e+00 
       6.443819327494e+13       1.820325763758e-25       7.192284101620e-09       8.958736507070e+21       1.441843083866e+04       2.237559761669e-10       9.290976331031e+17       4.152751697101e-09       4.744085335330e+43       6.559074781544e+32       3.583793673758e+33       1.461743466675e-08       1.410780507258e-04      -9.000000000000e-01       3.281810644556e+43       8.025895980310e+43       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       4.669794759110e-06       2.275500977086e+00 
       6.399026144483e+13       1.845899520413e-25       7.243215804920e-09       8.834618945506e+21       1.441843083866e+04       2.253222680000e-10       9.226391589902e+17       4.181820958980e-09       4.613543397580e+43       6.423240315423e+32       3.509575477354e+33       1.461743466675e-08       1.407831276273e-04      -9.000000000000e-01       3.191505793234e+43       7.805049191229e+43       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       4.743918485445e-06       2.239946274319e+00 
       6.354544334144e+13       1.871832562775e-25       7.294147508219e-09       8.712220953334e+21       1.441843083866e+04       2.268995238760e-10       9.162255799307e+17       4.211093705693e-09       4.486593553207e+43       6.290218898824e+32       3.436894294846e+33       1.461743466675e-08       1.404888210644e-04      -9.000000000000e-01       3.103685840358e+43       7.590279393971e+43       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       4.818042211780e-06       2.205485562406e+00 
       6.310371732019e+13       1.898129938449e-25       7.345079211518e-09       8.591518707021e+21       1.441843083866e+04       2.284878205432e-10       9.098565838438e+17       4.240571361632e-09       4.363136959379e+43       6.159952275197e+32       3.365718295607e+33       1.461743466675e-08       1.401951297481e-04      -9.000000000000e-01       3.018282409532e+43       7.381419369309e+43       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       4.892165938115e-06       2.172069114491e+00 
       6.266506188699e+13       1.924796765954e-25       7.396010914817e-09       8.472488713092e+21       1.441843083866e+04       2.300872352870e-10       9.035318608180e+17       4.270255361163e-09       4.243077493099e+43       6.032383394447e+32       3.296016308204e+33       1.461743466675e-08       1.399020523924e-04      -9.000000000000e-01       2.935229005859e+43       7.178306499347e+43       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       4.966289664450e-06       2.139650172484e+00 
       6.222945569711e+13       1.951838235719e-25       7.448761607520e-09       8.355107803562e+21       1.441843083866e+04       2.316978459340e-10       8.972511030964e+17       4.300147148691e-09       4.126321676367e+43       5.907456387954e+32       3.227757806744e+33       1.461743466675e-08       1.396095877137e-04      -9.000000000000e-01       2.854460964164e+43       6.980782640913e+43       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       5.040413390785e-06       2.108184728771e+00 
       6.179687755423e+13       1.979259611092e-25       7.499693310820e-09       8.239353131420e+21       1.441843083866e+04       2.333197308555e-10       8.910140050609e+17       4.330248178731e-09       4.012778603396e+43       5.785116544100e+32       3.160912897507e+33       1.461743466675e-08       1.393177344312e-04      -9.000000000000e-01       2.775915398654e+43       6.788694002424e+43       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       5.114537117120e-06       2.077631326905e+00 
