# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:dd                     4:dT                 
  331       3.076144151041e+03       3.593696041667e-08       3.616053414064e-05 
  332       3.046667956661e+03       3.580046499995e-08       3.567023238399e-05 
  333       3.017362609951e+03       3.566502883736e-08       3.518439723981e-05 
  334       2.988236753210e+03       3.553064612264e-08       3.470298379105e-05 
  335       2.959299073601e+03       3.539730533088e-08       3.422593833174e-05 
  336       2.930558302933e+03       3.526498902770e-08       3.375319818762e-05 
  337       2.902023217434e+03       3.513367367571e-08       3.328469153558e-05 
  338       2.873702637526e+03       3.500332943825e-08       3.282033722181e-05 
  339       2.845605427605e+03       3.487391998030e-08       3.236004457874e-05 
  340       2.817740495814e+03       3.474540226661e-08       3.190371324071e-05 
  341       2.790116793818e+03       3.461772635703e-08       3.145123295847e-05 
  342       2.762743316586e+03       3.449083519908e-08       3.100248341241e-05 
  343       2.735629102160e+03       3.436466441754e-08       3.055733402449e-05 
  344       2.708783231434e+03       3.423914210136e-08       3.011564376906e-05 
  345       2.682214827933e+03       3.411418858757e-08       2.967726098236e-05 
  346       2.655933057584e+03       3.398971624232e-08       2.924202317077e-05 
  347       2.629947128495e+03       3.386562923915e-08       2.880975681789e-05 
  348       2.604266290732e+03       3.374182333411e-08       2.838027719034e-05 
  349       2.578899024298e+03       3.361821334801e-08       2.795343190207e-05 
  350       2.553850566319e+03       3.349481861312e-08       2.752923501049e-05 
  351       2.529125280706e+03       3.337168414315e-08       2.710774087130e-05 
  352       2.504727459666e+03       3.324885348090e-08       2.668900105627e-05 
  353       2.480661322677e+03       3.312636862580e-08       2.627306428336e-05 
  354       2.456931015467e+03       3.300426996026e-08       2.585997634623e-05 
  355       2.433540608995e+03       3.288259617502e-08       2.544978004337e-05 
  356       2.410494098429e+03       3.276138419321e-08       2.504251510665e-05 
  357       2.387795402123e+03       3.264066909339e-08       2.463821812941e-05 
  358       2.365448360596e+03       3.252048403139e-08       2.423692249405e-05 
  359       2.343456735510e+03       3.240086016101e-08       2.383865829911e-05 
  360       2.321824208653e+03       3.228182655356e-08       2.344345228587e-05 
  361       2.300554380911e+03       3.216341011622e-08       2.305132776442e-05 
  362       2.279650771252e+03       3.204563550922e-08       2.266230453926e-05 
  363       2.259116815699e+03       3.192852506193e-08       2.227639883441e-05 
  364       2.238955866317e+03       3.181209868761e-08       2.189362321798e-05 
  365       2.219171190182e+03       3.169637379708e-08       2.151398652627e-05 
  366       2.199765968366e+03       3.158136521116e-08       2.113749378741e-05 
  367       2.180743294915e+03       3.146708507193e-08       2.076414614442e-05 
  368       2.162106175824e+03       3.135354275270e-08       2.039394077780e-05 
  369       2.143857528020e+03       3.124074476684e-08       2.002687082770e-05 
  370       2.126000178337e+03       3.112869467535e-08       1.966292531547e-05 
  371       2.108536862495e+03       3.101739299321e-08       1.930208906479e-05 
  372       2.091470224084e+03       3.090683709448e-08       1.894434262228e-05 
  373       2.074802813534e+03       3.079702111616e-08       1.858966217763e-05 
  374       2.058537087101e+03       3.068793586079e-08       1.823801948318e-05 
  375       2.042675405839e+03       3.057956869781e-08       1.788938177308e-05 
  376       2.027220034585e+03       3.047190346364e-08       1.754371168186e-05 
  377       2.012173140933e+03       3.036492036048e-08       1.720096716262e-05 
  378       1.997536794217e+03       3.025859585387e-08       1.686110140459e-05 
  379       1.983312964483e+03       3.015290256890e-08       1.652406275027e-05 
