# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:dd                     4:dT                 
  336       2.856776187630e+03       3.505035800592e-08       5.445358631767e-05 
  337       2.828030311501e+03       3.491976483016e-08       5.387462222462e-05 
  338       2.799521099530e+03       3.479013068930e-08       5.330090554225e-05 
  339       2.771256959622e+03       3.466141966755e-08       5.273220790863e-05 
  340       2.743246325856e+03       3.453358920457e-08       5.216828442497e-05 
  341       2.715497658111e+03       3.440658989247e-08       5.160887335574e-05 
  342       2.688019441699e+03       3.428036526988e-08       5.105369582691e-05 
  343       2.660820187000e+03       3.415485161338e-08       5.050245552224e-05 
  344       2.633908429085e+03       3.402997772590e-08       4.995483837755e-05 
  345       2.607292727354e+03       3.390566472248e-08       4.941051227306e-05 
  346       2.580981665162e+03       3.378182581297e-08       4.886912672384e-05 
  347       2.554983849453e+03       3.365836608201e-08       4.833031256819e-05 
  348       2.529307910389e+03       3.353518226599e-08       4.779368165416e-05 
  349       2.503961765324e+03       3.341219000732e-08       4.725891253977e-05 
  350       2.478950377731e+03       3.328940859267e-08       4.672601414626e-05 
  351       2.454277904461e+03       3.316688277638e-08       4.619507787226e-05 
  352       2.429948421920e+03       3.304465585307e-08       4.566619298003e-05 
  353       2.405965924970e+03       3.292276958570e-08       4.513944652849e-05 
  354       2.382334325841e+03       3.280126413248e-08       4.461492330590e-05 
  355       2.359057453039e+03       3.268017797260e-08       4.409270576194e-05 
  356       2.336139050254e+03       3.255954783092e-08       4.357287393928e-05 
  357       2.313582775266e+03       3.243940860150e-08       4.305550540476e-05 
  358       2.291392198858e+03       3.231979326997e-08       4.254067517989e-05 
  359       2.269570803720e+03       3.220073283477e-08       4.202845567102e-05 
  360       2.248121983356e+03       3.208225622722e-08       4.151891659885e-05 
  361       2.227049040998e+03       3.196439023051e-08       4.101212492757e-05 
