# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:dd                     4:dT                 
  198       5.667544592921e+03       5.807219696655e-08       1.732918897207e-04 
  199       5.680561165323e+03       5.777939289249e-08       1.720757044772e-04 
  200       5.693007980862e+03       5.748760373951e-08       1.708638943887e-04 
  201       5.704879754295e+03       5.719623851841e-08       1.696541172322e-04 
  202       5.716172961800e+03       5.690546415285e-08       1.684463003713e-04 
  203       5.726884613151e+03       5.661563008616e-08       1.672409212505e-04 
  204       5.737011832060e+03       5.632706459321e-08       1.660384089745e-04 
  205       5.746551857453e+03       5.604007299632e-08       1.648391421008e-04 
  206       5.755502044734e+03       5.575493583366e-08       1.636434464040e-04 
  207       5.763859867064e+03       5.547190697954e-08       1.624515926123e-04 
  208       5.771622916627e+03       5.519121171614e-08       1.612637941168e-04 
  209       5.778788905903e+03       5.491304475616e-08       1.600802046515e-04 
  210       5.785355668940e+03       5.463756821608e-08       1.589009159470e-04 
  211       5.791321162623e+03       5.436490953928e-08       1.577259553546e-04 
  212       5.796683467947e+03       5.409515936875e-08       1.565552834442e-04 
  213       5.801440791288e+03       5.382836936882e-08       1.553887915729e-04 
  214       5.805591465674e+03       5.356454999546e-08       1.542262994266e-04 
  215       5.809133952056e+03       5.330366821464e-08       1.530675525330e-04 
  216       5.812066840580e+03       5.304564516829e-08       1.519122197474e-04 
  217       5.814388851856e+03       5.279035378736e-08       1.507598907100e-04 
  218       5.816098838234e+03       5.253761635152e-08       1.496100732754e-04 
  219       5.817195785068e+03       5.228720199500e-08       1.484621909148e-04 
  220       5.817678811996e+03       5.203882415812e-08       1.473155800891e-04 
  221       5.817547174201e+03       5.179213798400e-08       1.461694875955e-04 
  222       5.816800263693e+03       5.154673765991e-08       1.450230678849e-04 
  223       5.815437610573e+03       5.130215370295e-08       1.438753803523e-04 
  224       5.813459051150e+03       5.105798948272e-08       1.427256906877e-04 
  225       5.810865241674e+03       5.081435626175e-08       1.415744130312e-04 
  226       5.807657180096e+03       5.057148831323e-08       1.404222530374e-04 
  227       5.803836043856e+03       5.032960760869e-08       1.392699112118e-04 
  228       5.799403191548e+03       5.008892287893e-08       1.381180822716e-04 
  229       5.794360164591e+03       4.984962865236e-08       1.369674544992e-04 
  230       5.788708688894e+03       4.961190427061e-08       1.358187090854e-04 
  231       5.782450676530e+03       4.937591288125e-08       1.346725194659e-04 
  232       5.775588227397e+03       4.914180040724e-08       1.335295506478e-04 
  233       5.768123630894e+03       4.890969449314e-08       1.323904585283e-04 
  234       5.760059367585e+03       4.867970342766e-08       1.312558892047e-04 
  235       5.751398110867e+03       4.845191504253e-08       1.301264782756e-04 
  236       5.742142728642e+03       4.822639558727e-08       1.290028501339e-04 
  237       5.732296284983e+03       4.800318857993e-08       1.278856172509e-04 
  238       5.721862041803e+03       4.778231363332e-08       1.267753794525e-04 
  239       5.710843460522e+03       4.756376525671e-08       1.256727231854e-04 
  240       5.699244203738e+03       4.734751163274e-08       1.245782207766e-04 
  241       5.687068136896e+03       4.713349336927e-08       1.234924296830e-04 
  242       5.674319329952e+03       4.692162222613e-08       1.224158917331e-04 
  243       5.661002059046e+03       4.671177981633e-08       1.213491323595e-04 
  244       5.647120808168e+03       4.650381628175e-08       1.202926598236e-04 
  245       5.632680270829e+03       4.629754894298e-08       1.192469644316e-04 
  246       5.617685351725e+03       4.609276092313e-08       1.182125177411e-04 
  247       5.602141168410e+03       4.588919974540e-08       1.171897717604e-04 
  248       5.586053052963e+03       4.568657590424e-08       1.161791581382e-04 
  249       5.569426553655e+03       4.548456140985e-08       1.151810873454e-04 
  250       5.552267282591e+03       4.528288165592e-08       1.141959030722e-04 
  251       5.534580445434e+03       4.508160595719e-08       1.132237427579e-04 
  252       5.516371287775e+03       4.488088744241e-08       1.122646634209e-04 
  253       5.497645248088e+03       4.468087217411e-08       1.113186842592e-04 
  254       5.478407959099e+03       4.448169866244e-08       1.103857855279e-04 
  255       5.458665249165e+03       4.428349736841e-08       1.094659074064e-04 
  256       5.438423143647e+03       4.408639019668e-08       1.085589488551e-04 
  257       5.417687866282e+03       4.389048997764e-08       1.076647664615e-04 
  258       5.396465840556e+03       4.369589993876e-08       1.067831732750e-04 
  259       5.374763691082e+03       4.350271316515e-08       1.059139376323e-04 
  260       5.352588244971e+03       4.331101204917e-08       1.050567819711e-04 
  261       5.329946533207e+03       4.312086772908e-08       1.042113816336e-04 
  262       5.306845792019e+03       4.293233951658e-08       1.033773636598e-04 
  263       5.283293464257e+03       4.274547431327e-08       1.025543055692e-04 
  264       5.259297200767e+03       4.256030601573e-08       1.017417341332e-04 
  265       5.234864861762e+03       4.237685490940e-08       1.009391241356e-04 
  266       5.210004518196e+03       4.219512705093e-08       1.001458971233e-04 
  267       5.184724453141e+03       4.201511363911e-08       9.936142014600e-05 
